Region,Store,Category,Product,Month,Units Sold,Unit Price,Unit Cost,Revenue,Cost,Profit
West,Los Angeles,Electronics,Bluetooth Speaker,2026-06-01,20,44.99,27.83,899.8,556.6,343.2
West,Los Angeles,Electronics,Portable Charger,2026-06-01,14,34.99,22.74,489.86,318.36,171.5
West,Los Angeles,Electronics,Smartwatch,2026-06-01,15,119.99,84.03,1799.85,1260.45,539.4
West,Los Angeles,Electronics,Tablet Stand,2026-06-01,10,24.99,14.99,249.9,149.9,100.0
West,Los Angeles,Electronics,Wireless Earbuds,2026-06-01,8,59.99,39.72,479.92,317.76,162.16
West,Los Angeles,Home & Kitchen,Coffee Maker,2026-06-01,12,49.99,34.95,599.88,419.4,180.48
West,Los Angeles,Home & Kitchen,LED Desk Lamp,2026-06-01,11,27.99,19.8,307.89,217.8,90.09
West,Los Angeles,Home & Kitchen,Non-Stick Pan Set,2026-06-01,17,64.99,45.63,1104.83,775.71,329.12
West,Los Angeles,Home & Kitchen,Storage Bins (Set of 3),2026-06-01,17,22.99,16.38,390.83,278.46,112.37
West,Los Angeles,Home & Kitchen,Throw Blanket,2026-06-01,12,29.99,20.22,359.88,242.64,117.24
West,Los Angeles,Sports & Outdoors,Camping Tent,2026-06-01,16,129.99,77.07,2079.84,1233.12,846.72
West,Los Angeles,Sports & Outdoors,Hiking Backpack,2026-06-01,11,74.99,41.87,824.89,460.57,364.32
West,Los Angeles,Sports & Outdoors,Resistance Bands,2026-06-01,12,19.99,9.85,239.88,118.2,121.68
West,Los Angeles,Sports & Outdoors,Water Bottle,2026-06-01,16,16.99,8.29,271.84,132.64,139.2
West,Los Angeles,Sports & Outdoors,Yoga Mat,2026-06-01,16,24.99,12.63,399.84,202.08,197.76
West,Seattle,Apparel,Denim Jacket,2026-06-01,15,69.99,34.12,1049.85,511.8,538.05
West,Seattle,Apparel,Men's T-Shirt,2026-06-01,20,19.99,9.09,399.8,181.8,218.0
West,Seattle,Apparel,Running Shoes,2026-06-01,20,79.99,39.85,1599.8,797.0,802.8
West,Seattle,Apparel,Women's Leggings,2026-06-01,25,34.99,14.54,874.75,363.5,511.25
West,Seattle,Apparel,Wool Sweater,2026-06-01,12,54.99,24.65,659.88,295.8,364.08
West,Seattle,Beauty & Personal Care,Electric Toothbrush,2026-06-01,16,44.99,20.66,719.84,330.56,389.28
West,Seattle,Beauty & Personal Care,Facial Cleanser,2026-06-01,8,14.99,5.78,119.92,46.24,73.68
West,Seattle,Beauty & Personal Care,Hair Dryer,2026-06-01,15,39.99,17.07,599.85,256.05,343.8
West,Seattle,Beauty & Personal Care,Moisturizer,2026-06-01,17,18.99,7.75,322.83,131.75,191.08
West,Seattle,Beauty & Personal Care,Perfume Set,2026-06-01,14,42.99,15.58,601.86,218.12,383.74
West,Seattle,Electronics,Bluetooth Speaker,2026-06-01,16,44.99,27.68,719.84,442.88,276.96
West,Seattle,Electronics,Portable Charger,2026-06-01,16,34.99,22.49,559.84,359.84,200.0
West,Seattle,Electronics,Smartwatch,2026-06-01,18,119.99,82.94,2159.82,1492.92,666.9
West,Seattle,Electronics,Tablet Stand,2026-06-01,10,24.99,14.97,249.9,149.7,100.2
West,Seattle,Electronics,Wireless Earbuds,2026-06-01,14,59.99,39.08,839.86,547.12,292.74
West,Seattle,Home & Kitchen,Coffee Maker,2026-06-01,20,49.99,36.81,999.8,736.2,263.6
West,Seattle,Home & Kitchen,LED Desk Lamp,2026-06-01,15,27.99,19.58,419.85,293.7,126.15
West,Seattle,Home & Kitchen,Non-Stick Pan Set,2026-06-01,10,64.99,45.55,649.9,455.5,194.4
West,Seattle,Home & Kitchen,Storage Bins (Set of 3),2026-06-01,14,22.99,16.88,321.86,236.32,85.54
West,Seattle,Home & Kitchen,Throw Blanket,2026-06-01,17,29.99,20.94,509.83,355.98,153.85
West,Seattle,Sports & Outdoors,Camping Tent,2026-06-01,18,129.99,74.99,2339.82,1349.82,990.0
West,Seattle,Sports & Outdoors,Hiking Backpack,2026-06-01,14,74.99,41.7,1049.86,583.8,466.06
West,Seattle,Sports & Outdoors,Resistance Bands,2026-06-01,21,19.99,9.77,419.79,205.17,214.62
West,Seattle,Sports & Outdoors,Water Bottle,2026-06-01,10,16.99,8.3,169.9,83.0,86.9
West,Seattle,Sports & Outdoors,Yoga Mat,2026-06-01,23,24.99,13.07,574.77,300.61,274.16
Midwest,Chicago,Apparel,Denim Jacket,2026-07-01,20,69.99,34.39,1399.8,687.8,712.0
Midwest,Chicago,Apparel,Men's T-Shirt,2026-07-01,11,19.99,9.03,219.89,99.33,120.56
Midwest,Chicago,Apparel,Running Shoes,2026-07-01,14,79.99,38.93,1119.86,545.02,574.84
Midwest,Chicago,Apparel,Women's Leggings,2026-07-01,27,34.99,14.87,944.73,401.49,543.24
Midwest,Chicago,Apparel,Wool Sweater,2026-07-01,20,54.99,24.03,1099.8,480.6,619.2
Midwest,Chicago,Beauty & Personal Care,Electric Toothbrush,2026-07-01,21,44.99,20.45,944.79,429.45,515.34
Midwest,Chicago,Beauty & Personal Care,Facial Cleanser,2026-07-01,16,14.99,5.74,239.84,91.84,148.0
Midwest,Chicago,Beauty & Personal Care,Hair Dryer,2026-07-01,29,39.99,16.77,1159.71,486.33,673.38
Midwest,Chicago,Beauty & Personal Care,Moisturizer,2026-07-01,13,18.99,7.79,246.87,101.27,145.6
Midwest,Chicago,Beauty & Personal Care,Perfume Set,2026-07-01,14,42.99,15.46,601.86,216.44,385.42
Midwest,Chicago,Electronics,Bluetooth Speaker,2026-07-01,12,44.99,27.57,539.88,330.84,209.04
Midwest,Chicago,Electronics,Portable Charger,2026-07-01,15,34.99,22.09,524.85,331.35,193.5
Midwest,Chicago,Electronics,Smartwatch,2026-07-01,14,119.99,80.32,1679.86,1124.48,555.38
Midwest,Chicago,Electronics,Tablet Stand,2026-07-01,18,24.99,14.87,449.82,267.66,182.16
Midwest,Chicago,Electronics,Wireless Earbuds,2026-07-01,15,59.99,38.32,899.85,574.8,325.05
Midwest,Chicago,Home & Kitchen,Coffee Maker,2026-07-01,20,49.99,36.09,999.8,721.8,278.0
Midwest,Chicago,Home & Kitchen,LED Desk Lamp,2026-07-01,23,27.99,20.08,643.77,461.84,181.93
Midwest,Chicago,Home & Kitchen,Non-Stick Pan Set,2026-07-01,14,64.99,45.17,909.86,632.38,277.48
Midwest,Chicago,Home & Kitchen,Storage Bins (Set of 3),2026-07-01,8,22.99,17.0,183.92,136.0,47.92
Midwest,Chicago,Home & Kitchen,Throw Blanket,2026-07-01,8,29.99,20.01,239.92,160.08,79.84
Midwest,Chicago,Sports & Outdoors,Camping Tent,2026-07-01,27,129.99,75.8,3509.73,2046.6,1463.13
Midwest,Chicago,Sports & Outdoors,Hiking Backpack,2026-07-01,14,74.99,41.33,1049.86,578.62,471.24
Midwest,Chicago,Sports & Outdoors,Resistance Bands,2026-07-01,19,19.99,9.78,379.81,185.82,193.99
Midwest,Chicago,Sports & Outdoors,Water Bottle,2026-07-01,22,16.99,8.38,373.78,184.36,189.42
Midwest,Chicago,Sports & Outdoors,Yoga Mat,2026-07-01,13,24.99,12.93,324.87,168.09,156.78
Northeast,Boston,Apparel,Denim Jacket,2026-07-01,13,69.99,33.75,909.87,438.75,471.12
Northeast,Boston,Apparel,Men's T-Shirt,2026-07-01,17,19.99,8.88,339.83,150.96,188.87
Northeast,Boston,Apparel,Running Shoes,2026-07-01,21,79.99,40.45,1679.79,849.45,830.34
Northeast,Boston,Apparel,Women's Leggings,2026-07-01,12,34.99,15.07,419.88,180.84,239.04
Northeast,Boston,Apparel,Wool Sweater,2026-07-01,16,54.99,24.81,879.84,396.96,482.88
Northeast,Boston,Beauty & Personal Care,Electric Toothbrush,2026-07-01,17,44.99,19.77,764.83,336.09,428.74
Northeast,Boston,Beauty & Personal Care,Facial Cleanser,2026-07-01,21,14.99,5.75,314.79,120.75,194.04
Northeast,Boston,Beauty & Personal Care,Hair Dryer,2026-07-01,12,39.99,17.23,479.88,206.76,273.12
Northeast,Boston,Beauty & Personal Care,Moisturizer,2026-07-01,25,18.99,7.46,474.75,186.5,288.25
Northeast,Boston,Beauty & Personal Care,Perfume Set,2026-07-01,16,42.99,15.92,687.84,254.72,433.12
Northeast,Boston,Electronics,Bluetooth Speaker,2026-07-01,20,44.99,27.2,899.8,544.0,355.8
Northeast,Boston,Electronics,Portable Charger,2026-07-01,16,34.99,23.06,559.84,368.96,190.88
Northeast,Boston,Electronics,Smartwatch,2026-07-01,17,119.99,79.63,2039.83,1353.71,686.12
Northeast,Boston,Electronics,Tablet Stand,2026-07-01,13,24.99,15.19,324.87,197.47,127.4
Northeast,Boston,Electronics,Wireless Earbuds,2026-07-01,23,59.99,38.27,1379.77,880.21,499.56
Northeast,Boston,Home & Kitchen,Coffee Maker,2026-07-01,20,49.99,35.25,999.8,705.0,294.8
Northeast,Boston,Home & Kitchen,LED Desk Lamp,2026-07-01,8,27.99,19.32,223.92,154.56,69.36
Northeast,Boston,Home & Kitchen,Non-Stick Pan Set,2026-07-01,21,64.99,45.65,1364.79,958.65,406.14
Northeast,Boston,Home & Kitchen,Storage Bins (Set of 3),2026-07-01,16,22.99,17.21,367.84,275.36,92.48
Northeast,Boston,Home & Kitchen,Throw Blanket,2026-07-01,19,29.99,20.66,569.81,392.54,177.27
Northeast,Boston,Sports & Outdoors,Camping Tent,2026-07-01,21,129.99,73.64,2729.79,1546.44,1183.35
Northeast,Boston,Sports & Outdoors,Hiking Backpack,2026-07-01,17,74.99,41.13,1274.83,699.21,575.62
Northeast,Boston,Sports & Outdoors,Resistance Bands,2026-07-01,20,19.99,9.43,399.8,188.6,211.2
Northeast,Boston,Sports & Outdoors,Water Bottle,2026-07-01,9,16.99,8.69,152.91,78.21,74.7
Northeast,Boston,Sports & Outdoors,Yoga Mat,2026-07-01,13,24.99,12.96,324.87,168.48,156.39
Northeast,New York,Apparel,Denim Jacket,2026-07-01,7,69.99,33.07,489.93,231.49,258.44
Northeast,New York,Apparel,Men's T-Shirt,2026-07-01,15,19.99,8.86,299.85,132.9,166.95
Northeast,New York,Apparel,Running Shoes,2026-07-01,8,79.99,40.83,639.92,326.64,313.28
Northeast,New York,Apparel,Women's Leggings,2026-07-01,12,34.99,14.29,419.88,171.48,248.4
Northeast,New York,Apparel,Wool Sweater,2026-07-01,13,54.99,23.72,714.87,308.36,406.51
Northeast,New York,Beauty & Personal Care,Electric Toothbrush,2026-07-01,12,44.99,19.99,539.88,239.88,300.0
Northeast,New York,Beauty & Personal Care,Facial Cleanser,2026-07-01,9,14.99,5.84,134.91,52.56,82.35
Northeast,New York,Beauty & Personal Care,Hair Dryer,2026-07-01,9,39.99,16.93,359.91,152.37,207.54
Northeast,New York,Beauty & Personal Care,Moisturizer,2026-07-01,5,18.99,7.62,94.95,38.1,56.85
Northeast,New York,Beauty & Personal Care,Perfume Set,2026-07-01,9,42.99,15.91,386.91,143.19,243.72
Northeast,New York,Electronics,Bluetooth Speaker,2026-07-01,9,44.99,28.43,404.91,255.87,149.04
Northeast,New York,Electronics,Portable Charger,2026-07-01,7,34.99,21.89,244.93,153.23,91.7
Northeast,New York,Electronics,Smartwatch,2026-07-01,9,119.99,79.73,1079.91,717.57,362.34
Northeast,New York,Electronics,Tablet Stand,2026-07-01,15,24.99,14.69,374.85,220.35,154.5
Northeast,New York,Electronics,Wireless Earbuds,2026-07-01,11,59.99,38.02,659.89,418.22,241.67
Northeast,New York,Home & Kitchen,Coffee Maker,2026-07-01,12,49.99,35.11,599.88,421.32,178.56
Northeast,New York,Home & Kitchen,LED Desk Lamp,2026-07-01,8,27.99,19.93,223.92,159.44,64.48
Northeast,New York,Home & Kitchen,Non-Stick Pan Set,2026-07-01,10,64.99,46.19,649.9,461.9,188.0
Northeast,New York,Home & Kitchen,Storage Bins (Set of 3),2026-07-01,9,22.99,17.27,206.91,155.43,51.48
Northeast,New York,Home & Kitchen,Throw Blanket,2026-07-01,10,29.99,19.97,299.9,199.7,100.2
Northeast,New York,Sports & Outdoors,Camping Tent,2026-07-01,13,129.99,77.36,1689.87,1005.68,684.19
Northeast,New York,Sports & Outdoors,Hiking Backpack,2026-07-01,13,74.99,41.04,974.87,533.52,441.35
Northeast,New York,Sports & Outdoors,Resistance Bands,2026-07-01,12,19.99,9.63,239.88,115.56,124.32
Northeast,New York,Sports & Outdoors,Water Bottle,2026-07-01,12,16.99,8.46,203.88,101.52,102.36
Northeast,New York,Sports & Outdoors,Yoga Mat,2026-07-01,13,24.99,12.77,324.87,166.01,158.86
Southeast,Atlanta,Apparel,Denim Jacket,2026-07-01,19,69.99,34.48,1329.81,655.12,674.69
Southeast,Atlanta,Apparel,Men's T-Shirt,2026-07-01,15,19.99,8.8,299.85,132.0,167.85
Southeast,Atlanta,Apparel,Running Shoes,2026-07-01,6,79.99,40.97,479.94,245.82,234.12
Southeast,Atlanta,Apparel,Women's Leggings,2026-07-01,10,34.99,14.37,349.9,143.7,206.2
Southeast,Atlanta,Apparel,Wool Sweater,2026-07-01,15,54.99,24.27,824.85,364.05,460.8
Southeast,Atlanta,Beauty & Personal Care,Electric Toothbrush,2026-07-01,9,44.99,19.67,404.91,177.03,227.88
Southeast,Atlanta,Beauty & Personal Care,Facial Cleanser,2026-07-01,13,14.99,5.8,194.87,75.4,119.47
Southeast,Atlanta,Beauty & Personal Care,Hair Dryer,2026-07-01,13,39.99,17.11,519.87,222.43,297.44
Southeast,Atlanta,Beauty & Personal Care,Moisturizer,2026-07-01,13,18.99,7.69,246.87,99.97,146.9
Southeast,Atlanta,Beauty & Personal Care,Perfume Set,2026-07-01,11,42.99,16.19,472.89,178.09,294.8
Southeast,Atlanta,Electronics,Bluetooth Speaker,2026-07-01,6,44.99,27.55,269.94,165.3,104.64
Southeast,Atlanta,Electronics,Portable Charger,2026-07-01,18,34.99,22.23,629.82,400.14,229.68
Southeast,Atlanta,Electronics,Smartwatch,2026-07-01,12,119.99,84.0,1439.88,1008.0,431.88
Southeast,Atlanta,Electronics,Tablet Stand,2026-07-01,11,24.99,15.06,274.89,165.66,109.23
Southeast,Atlanta,Electronics,Wireless Earbuds,2026-07-01,10,59.99,39.73,599.9,397.3,202.6
Southeast,Atlanta,Home & Kitchen,Coffee Maker,2026-07-01,15,49.99,36.5,749.85,547.5,202.35
Southeast,Atlanta,Home & Kitchen,LED Desk Lamp,2026-07-01,12,27.99,19.52,335.88,234.24,101.64
Southeast,Atlanta,Home & Kitchen,Non-Stick Pan Set,2026-07-01,17,64.99,45.01,1104.83,765.17,339.66
Southeast,Atlanta,Home & Kitchen,Storage Bins (Set of 3),2026-07-01,15,22.99,17.07,344.85,256.05,88.8
Southeast,Atlanta,Home & Kitchen,Throw Blanket,2026-07-01,6,29.99,20.99,179.94,125.94,54.0
Southeast,Atlanta,Sports & Outdoors,Camping Tent,2026-07-01,12,129.99,75.76,1559.88,909.12,650.76
Southeast,Atlanta,Sports & Outdoors,Hiking Backpack,2026-07-01,13,74.99,41.22,974.87,535.86,439.01
Southeast,Atlanta,Sports & Outdoors,Resistance Bands,2026-07-01,11,19.99,9.65,219.89,106.15,113.74
Southeast,Atlanta,Sports & Outdoors,Water Bottle,2026-07-01,10,16.99,8.63,169.9,86.3,83.6
Southeast,Atlanta,Sports & Outdoors,Yoga Mat,2026-07-01,11,24.99,12.61,274.89,138.71,136.18
Southeast,Miami,Apparel,Denim Jacket,2026-07-01,6,69.99,34.39,419.94,206.34,213.6
Southeast,Miami,Apparel,Men's T-Shirt,2026-07-01,12,19.99,8.86,239.88,106.32,133.56
Southeast,Miami,Apparel,Running Shoes,2026-07-01,10,79.99,39.66,799.9,396.6,403.3
Southeast,Miami,Apparel,Women's Leggings,2026-07-01,4,34.99,14.93,139.96,59.72,80.24
Southeast,Miami,Apparel,Wool Sweater,2026-07-01,9,54.99,24.16,494.91,217.44,277.47
Southeast,Miami,Beauty & Personal Care,Electric Toothbrush,2026-07-01,13,44.99,19.9,584.87,258.7,326.17
Southeast,Miami,Beauty & Personal Care,Facial Cleanser,2026-07-01,13,14.99,5.73,194.87,74.49,120.38
Southeast,Miami,Beauty & Personal Care,Hair Dryer,2026-07-01,9,39.99,17.22,359.91,154.98,204.93
Southeast,Miami,Beauty & Personal Care,Moisturizer,2026-07-01,8,18.99,7.77,151.92,62.16,89.76
Southeast,Miami,Beauty & Personal Care,Perfume Set,2026-07-01,7,42.99,15.9,300.93,111.3,189.63
Southeast,Miami,Electronics,Bluetooth Speaker,2026-07-01,9,44.99,27.22,404.91,244.98,159.93
Southeast,Miami,Electronics,Portable Charger,2026-07-01,10,34.99,22.95,349.9,229.5,120.4
Southeast,Miami,Electronics,Smartwatch,2026-07-01,9,119.99,80.77,1079.91,726.93,352.98
Southeast,Miami,Electronics,Tablet Stand,2026-07-01,7,24.99,14.61,174.93,102.27,72.66
Southeast,Miami,Electronics,Wireless Earbuds,2026-07-01,7,59.99,39.81,419.93,278.67,141.26
Southeast,Miami,Home & Kitchen,Coffee Maker,2026-07-01,10,49.99,35.31,499.9,353.1,146.8
Southeast,Miami,Home & Kitchen,LED Desk Lamp,2026-07-01,6,27.99,19.84,167.94,119.04,48.9
Southeast,Miami,Home & Kitchen,Non-Stick Pan Set,2026-07-01,8,64.99,46.28,519.92,370.24,149.68
Southeast,Miami,Home & Kitchen,Storage Bins (Set of 3),2026-07-01,8,22.99,16.98,183.92,135.84,48.08
Southeast,Miami,Home & Kitchen,Throw Blanket,2026-07-01,11,29.99,19.96,329.89,219.56,110.33
Southeast,Miami,Sports & Outdoors,Camping Tent,2026-07-01,9,129.99,76.1,1169.91,684.9,485.01
Southeast,Miami,Sports & Outdoors,Hiking Backpack,2026-07-01,10,74.99,40.96,749.9,409.6,340.3
Southeast,Miami,Sports & Outdoors,Resistance Bands,2026-07-01,7,19.99,9.44,139.93,66.08,73.85
Southeast,Miami,Sports & Outdoors,Water Bottle,2026-07-01,9,16.99,8.49,152.91,76.41,76.5
Southeast,Miami,Sports & Outdoors,Yoga Mat,2026-07-01,13,24.99,13.27,324.87,172.51,152.36
Southwest,Dallas,Apparel,Denim Jacket,2026-07-01,18,69.99,32.88,1259.82,591.84,667.98
Southwest,Dallas,Apparel,Men's T-Shirt,2026-07-01,13,19.99,9.24,259.87,120.12,139.75
Southwest,Dallas,Apparel,Running Shoes,2026-07-01,7,79.99,39.86,559.93,279.02,280.91
Southwest,Dallas,Apparel,Women's Leggings,2026-07-01,13,34.99,14.89,454.87,193.57,261.3
Southwest,Dallas,Apparel,Wool Sweater,2026-07-01,29,54.99,24.92,1594.71,722.68,872.03
Southwest,Dallas,Beauty & Personal Care,Electric Toothbrush,2026-07-01,13,44.99,20.0,584.87,260.0,324.87
Southwest,Dallas,Beauty & Personal Care,Facial Cleanser,2026-07-01,17,14.99,5.76,254.83,97.92,156.91
Southwest,Dallas,Beauty & Personal Care,Hair Dryer,2026-07-01,10,39.99,17.11,399.9,171.1,228.8
Southwest,Dallas,Beauty & Personal Care,Moisturizer,2026-07-01,12,18.99,7.44,227.88,89.28,138.6
Southwest,Dallas,Beauty & Personal Care,Perfume Set,2026-07-01,15,42.99,15.89,644.85,238.35,406.5
Southwest,Dallas,Electronics,Bluetooth Speaker,2026-07-01,27,44.99,27.79,1214.73,750.33,464.4
Southwest,Dallas,Electronics,Portable Charger,2026-07-01,10,34.99,21.93,349.9,219.3,130.6
Southwest,Dallas,Electronics,Smartwatch,2026-07-01,16,119.99,79.7,1919.84,1275.2,644.64
Southwest,Dallas,Electronics,Tablet Stand,2026-07-01,21,24.99,15.28,524.79,320.88,203.91
Southwest,Dallas,Electronics,Wireless Earbuds,2026-07-01,15,59.99,39.68,899.85,595.2,304.65
Southwest,Dallas,Home & Kitchen,Coffee Maker,2026-07-01,18,49.99,35.13,899.82,632.34,267.48
Southwest,Dallas,Home & Kitchen,LED Desk Lamp,2026-07-01,11,27.99,20.06,307.89,220.66,87.23
Southwest,Dallas,Home & Kitchen,Non-Stick Pan Set,2026-07-01,12,64.99,46.48,779.88,557.76,222.12
Southwest,Dallas,Home & Kitchen,Storage Bins (Set of 3),2026-07-01,21,22.99,16.33,482.79,342.93,139.86
Southwest,Dallas,Home & Kitchen,Throw Blanket,2026-07-01,26,29.99,20.44,779.74,531.44,248.3
Southwest,Dallas,Sports & Outdoors,Camping Tent,2026-07-01,4,129.99,73.26,519.96,293.04,226.92
Southwest,Dallas,Sports & Outdoors,Hiking Backpack,2026-07-01,4,74.99,41.78,299.96,167.12,132.84
Southwest,Dallas,Sports & Outdoors,Resistance Bands,2026-07-01,3,19.99,9.42,59.97,28.26,31.71
Southwest,Dallas,Sports & Outdoors,Water Bottle,2026-07-01,3,16.99,8.63,50.97,25.89,25.08
Southwest,Dallas,Sports & Outdoors,Yoga Mat,2026-07-01,3,24.99,12.87,74.97,38.61,36.36
West,Los Angeles,Apparel,Denim Jacket,2026-07-01,12,69.99,34.41,839.88,412.92,426.96
West,Los Angeles,Apparel,Men's T-Shirt,2026-07-01,26,19.99,8.84,519.74,229.84,289.9
West,Los Angeles,Apparel,Running Shoes,2026-07-01,22,79.99,40.29,1759.78,886.38,873.4
West,Los Angeles,Apparel,Women's Leggings,2026-07-01,9,34.99,14.88,314.91,133.92,180.99
West,Los Angeles,Apparel,Wool Sweater,2026-07-01,12,54.99,24.79,659.88,297.48,362.4
West,Los Angeles,Beauty & Personal Care,Electric Toothbrush,2026-07-01,9,44.99,20.04,404.91,180.36,224.55
West,Los Angeles,Beauty & Personal Care,Facial Cleanser,2026-07-01,14,14.99,5.65,209.86,79.1,130.76
West,Los Angeles,Beauty & Personal Care,Hair Dryer,2026-07-01,16,39.99,16.32,639.84,261.12,378.72
West,Los Angeles,Beauty & Personal Care,Moisturizer,2026-07-01,10,18.99,7.71,189.9,77.1,112.8
West,Los Angeles,Beauty & Personal Care,Perfume Set,2026-07-01,20,42.99,16.36,859.8,327.2,532.6
West,Los Angeles,Electronics,Bluetooth Speaker,2026-07-01,14,44.99,28.35,629.86,396.9,232.96
West,Los Angeles,Electronics,Portable Charger,2026-07-01,16,34.99,22.71,559.84,363.36,196.48
West,Los Angeles,Electronics,Smartwatch,2026-07-01,14,119.99,82.98,1679.86,1161.72,518.14
West,Los Angeles,Electronics,Tablet Stand,2026-07-01,24,24.99,14.85,599.76,356.4,243.36
West,Los Angeles,Electronics,Wireless Earbuds,2026-07-01,16,59.99,39.0,959.84,624.0,335.84
West,Los Angeles,Home & Kitchen,Coffee Maker,2026-07-01,25,49.99,36.54,1249.75,913.5,336.25
West,Los Angeles,Home & Kitchen,LED Desk Lamp,2026-07-01,7,27.99,19.45,195.93,136.15,59.78
West,Los Angeles,Home & Kitchen,Non-Stick Pan Set,2026-07-01,13,64.99,44.39,844.87,577.07,267.8
West,Los Angeles,Home & Kitchen,Storage Bins (Set of 3),2026-07-01,13,22.99,16.31,298.87,212.03,86.84
West,Los Angeles,Home & Kitchen,Throw Blanket,2026-07-01,10,29.99,20.28,299.9,202.8,97.1
West,Los Angeles,Sports & Outdoors,Camping Tent,2026-07-01,22,129.99,76.86,2859.78,1690.92,1168.86
West,Los Angeles,Sports & Outdoors,Hiking Backpack,2026-07-01,17,74.99,41.82,1274.83,710.94,563.89
West,Los Angeles,Sports & Outdoors,Resistance Bands,2026-07-01,17,19.99,9.84,339.83,167.28,172.55
West,Los Angeles,Sports & Outdoors,Water Bottle,2026-07-01,21,16.99,8.62,356.79,181.02,175.77
West,Los Angeles,Sports & Outdoors,Yoga Mat,2026-07-01,14,24.99,13.06,349.86,182.84,167.02
West,Seattle,Apparel,Denim Jacket,2026-07-01,14,69.99,34.2,979.86,478.8,501.06
West,Seattle,Apparel,Men's T-Shirt,2026-07-01,18,19.99,8.82,359.82,158.76,201.06
West,Seattle,Apparel,Running Shoes,2026-07-01,21,79.99,40.07,1679.79,841.47,838.32
West,Seattle,Apparel,Women's Leggings,2026-07-01,16,34.99,14.51,559.84,232.16,327.68
West,Seattle,Apparel,Wool Sweater,2026-07-01,11,54.99,24.62,604.89,270.82,334.07
West,Seattle,Beauty & Personal Care,Electric Toothbrush,2026-07-01,17,44.99,19.85,764.83,337.45,427.38
West,Seattle,Beauty & Personal Care,Facial Cleanser,2026-07-01,18,14.99,5.78,269.82,104.04,165.78
West,Seattle,Beauty & Personal Care,Hair Dryer,2026-07-01,28,39.99,16.72,1119.72,468.16,651.56
West,Seattle,Beauty & Personal Care,Moisturizer,2026-07-01,19,18.99,7.55,360.81,143.45,217.36
West,Seattle,Beauty & Personal Care,Perfume Set,2026-07-01,17,42.99,16.0,730.83,272.0,458.83
West,Seattle,Electronics,Bluetooth Speaker,2026-07-01,10,44.99,27.84,449.9,278.4,171.5
West,Seattle,Electronics,Portable Charger,2026-07-01,18,34.99,22.1,629.82,397.8,232.02
West,Seattle,Electronics,Smartwatch,2026-07-01,14,119.99,80.31,1679.86,1124.34,555.52
West,Seattle,Electronics,Tablet Stand,2026-07-01,4,24.99,15.26,99.96,61.04,38.92
West,Seattle,Electronics,Wireless Earbuds,2026-07-01,16,59.99,39.18,959.84,626.88,332.96
West,Seattle,Home & Kitchen,Coffee Maker,2026-07-01,17,49.99,36.83,849.83,626.11,223.72
West,Seattle,Home & Kitchen,LED Desk Lamp,2026-07-01,24,27.99,20.11,671.76,482.64,189.12
West,Seattle,Home & Kitchen,Non-Stick Pan Set,2026-07-01,22,64.99,46.19,1429.78,1016.18,413.6
West,Seattle,Home & Kitchen,Storage Bins (Set of 3),2026-07-01,18,22.99,16.35,413.82,294.3,119.52
West,Seattle,Home & Kitchen,Throw Blanket,2026-07-01,17,29.99,19.99,509.83,339.83,170.0
